id,product_id,wishlist_id
3578,567,1430
3579,2863,1430
3580,4882,1431
3581,4805,1432
3582,2942,1433
3583,1824,1434
3584,2747,1434
3585,1937,1434
3586,4923,1435
3587,2200,1435
3588,2422,1436
3589,2292,1436
3590,2442,1436
3591,1345,1437
3592,4411,1437
3593,162,1437
3594,2221,1437
3595,695,1438
3596,3965,1438
3597,478,1438
3598,1980,1438
3599,2044,1439
3600,4893,1439
3601,385,1439
3602,3645,1440
3603,4191,1440
3604,1988,1441
3605,4438,1441
3606,1417,1441
3607,4105,1442
3608,1369,1442
3609,1058,1442
3610,4759,1442
3611,4454,1443
3612,1885,1444
3613,2468,1445
3614,1853,1445
3615,3874,1445
3616,3315,1446
3617,2336,1446
3618,1805,1446
3619,2231,1447
3620,4339,1447
3621,417,1447
3622,2930,1447
3623,4984,1448
3624,1585,1448
3625,2840,1448
3626,4755,1448
3627,2971,1449
3628,779,1450
3629,784,1451
3630,1623,1451
3631,4334,1451
3632,651,1451
3633,2552,1452
3634,4462,1452
3635,2109,1452
3636,1357,1452
3637,4165,1453
3638,1832,1453
3639,4329,1453
3640,2934,1454
3641,4712,1454
3642,3715,1454
3643,4622,1454
3644,1740,1455
3645,305,1455
3646,1601,1455
3647,1685,1456
3648,3941,1456
3649,2371,1457
3650,517,1458
3651,2612,1458
3652,2539,1458
3653,4866,1458
3654,1230,1459
3655,528,1459
3656,1635,1459
3657,4296,1459
3658,3280,1460
3659,2133,1461
3660,3236,1461
3661,584,1461
3662,2267,1461
3663,4136,1462
3664,2675,1462
3665,1917,1462
3666,4037,1463
3667,4715,1463
3668,1145,1463
3669,4117,1463
3670,4171,1464
3671,590,1465
3672,2372,1466
3673,509,1467
3674,1866,1467
3675,2587,1467
3676,2309,1467
3677,2124,1468
3678,575,1468
3679,4236,1468
3680,1553,1469
3681,1613,1469
3682,1712,1469
3683,4941,1469
3684,4055,1470
3685,2519,1470
3686,3710,1470
3687,540,1471
3688,2543,1471
3689,3776,1472
3690,422,1472
3691,3606,1472
3692,3264,1472
3693,4360,1473
3694,3262,1474
3695,3416,1475
3696,2163,1476
3697,612,1477
3698,3108,1477
3699,2367,1478
3700,719,1478
3701,1902,1478
3702,3920,1478
3703,159,1479
3704,2837,1479
3705,1405,1480
3706,1654,1480
3707,2709,1481
3708,1259,1481
3709,3693,1482
3710,3161,1483
3711,1516,1483
3712,2211,1484
3713,848,1484
3714,1093,1485
3715,4727,1486
3716,2554,1486
3717,1585,1487
3718,4741,1487
3719,1442,1487
3720,870,1488
3721,569,1488
3722,3303,1488
3723,4343,1489
3724,4531,1489
3725,2861,1490
3726,4601,1491
3727,2646,1491
3728,513,1491
3729,115,1492
3730,1785,1492
3731,3602,1493
3732,4114,1493
3733,1200,1494
3734,1841,1494
3735,1914,1494
3736,4508,1494
3737,729,1495
3738,3794,1495
3739,1689,1495
3740,2156,1496
3741,2246,1496
3742,2986,1496
3743,3839,1497
3744,1451,1498
3745,342,1498
3746,670,1499
3747,2961,1500
3748,3129,1500
3749,897,1500
3750,2780,1501
3751,3106,1501
3752,3933,1501
3753,3995,1502
3754,2728,1502
3755,185,1503
3756,3249,1503
3757,4152,1503
3758,4650,1503
3759,226,1504
3760,464,1504
3761,1585,1505
3762,4470,1505
3763,3891,1505
3764,1149,1505
3765,1934,1506
3766,4081,1506
3767,472,1507
3768,1460,1507
3769,4390,1507
3770,2344,1508
3771,2381,1509
3772,1238,1509
3773,364,1510
3774,2891,1511
3775,3940,1512
3776,3017,1512
3777,1851,1512
3778,2739,1512
3779,2587,1513
3780,762,1513
3781,2769,1513
3782,1459,1513
3783,4864,1514
3784,4673,1515
3785,2809,1515
3786,2246,1515
3787,2281,1516
3788,3752,1516
3789,16,1516
3790,3511,1517
3791,3137,1518
3792,4470,1519
3793,3880,1519
3794,3069,1520
3795,2782,1520
3796,3258,1520
3797,3646,1520
3798,3675,1521
3799,2551,1522
3800,2003,1522
3801,1412,1523
3802,396,1524
3803,370,1524
3804,1671,1525
3805,4774,1525
3806,2023,1525
3807,3915,1525
3808,2782,1526
3809,3248,1527
3810,3458,1528
3811,3794,1528
3812,4425,1528
3813,2833,1528
3814,767,1529
3815,4326,1529
3816,2425,1529
3817,2123,1529
3818,4868,1530
3819,3290,1531
3820,3036,1531
3821,2283,1532
3822,2335,1532
3823,1686,1532
3824,1715,1532
3825,3633,1533
3826,3115,1534
3827,4909,1534
3828,1836,1535
3829,163,1535
3830,3720,1535
3831,4717,1535
3832,3288,1536
3833,276,1536
3834,3058,1536
3835,903,1537
3836,438,1537
3837,889,1538
3838,3767,1538
3839,3797,1539
3840,445,1539
3841,306,1539
3842,3376,1540
3843,3619,1540
3844,1921,1540
3845,4966,1540
3846,3880,1541
3847,4469,1542
3848,806,1542
3849,2393,1542
3850,4883,1542
3851,3461,1543
3852,3123,1543
3853,840,1543
3854,3424,1543
3855,946,1544
3856,4433,1544
3857,3881,1544
3858,2885,1544
3859,4790,1545
3860,2405,1545
3861,1701,1545
3862,1736,1546
3863,2028,1546
3864,517,1546
3865,3329,1547
3866,3360,1547
3867,4156,1548
3868,797,1548
3869,4207,1549
3870,2356,1550
3871,1947,1550
3872,2240,1550
3873,4908,1550
3874,4447,1551
3875,647,1551
3876,2999,1551
3877,607,1552
3878,4004,1552
3879,142,1553
3880,25,1553
3881,4661,1553
3882,1516,1553
3883,4622,1554
3884,4603,1554
3885,1827,1554
3886,433,1554
3887,2612,1555
3888,2302,1556
3889,476,1556
3890,1040,1556
3891,1994,1556
3892,4238,1557
3893,563,1557
3894,2089,1558
3895,3669,1559
3896,3427,1559
3897,2102,1559
3898,3979,1559
3899,2747,1560
3900,2719,1560
3901,1970,1560
3902,4405,1560
3903,624,1561
3904,1295,1561
3905,2945,1562
3906,2171,1562
3907,3233,1563
3908,4898,1563
3909,2990,1563
3910,1537,1564
3911,601,1564
3912,3453,1565
3913,1497,1565
3914,2346,1566
3915,2911,1567
3916,514,1568
3917,3314,1568
3918,4596,1569
3919,4562,1569
3920,4277,1570
3921,3920,1571
3922,584,1572
3923,772,1572
3924,2637,1572
3925,4250,1572
3926,1413,1573
3927,2832,1573
3928,4151,1573
3929,1653,1573
3930,4140,1574
3931,4944,1575
3932,2845,1575
3933,4656,1575
3934,3554,1575
3935,1783,1576
3936,2909,1576
3937,2469,1577
3938,2728,1578
3939,3250,1579
3940,1831,1579
3941,3523,1579
3942,4334,1580
3943,1206,1581
3944,4477,1582
3945,1503,1582
3946,2666,1582
3947,1312,1583
3948,614,1583
3949,1387,1583
3950,4501,1583
3951,1668,1584
3952,1513,1584
3953,4788,1584
3954,3594,1584
3955,4779,1585
3956,4502,1586
3957,450,1587
3958,2470,1587
3959,1235,1587
3960,2921,1588
3961,4501,1588
3962,2880,1589
3963,3919,1589
3964,3395,1589
3965,1396,1589
3966,4638,1590
3967,345,1590
3968,3473,1590
3969,3440,1591
3970,2581,1591
3971,4949,1592
3972,204,1593
3973,81,1593
3974,4321,1594
3975,857,1594
3976,3242,1595
3977,1559,1596
3978,1827,1596
3979,4402,1597
3980,1834,1597
3981,4877,1598
3982,3370,1598
3983,779,1598
3984,3935,1598
3985,2505,1599
3986,1,1599
3987,3441,1599
3988,2907,1600
3989,4437,1600
3990,1657,1600
3991,2205,1601
3992,3866,1601
3993,1588,1602
3994,3763,1602
3995,1974,1602
3996,1278,1603
3997,40,1603
3998,4911,1603
3999,377,1603
4000,3967,1604
4001,2207,1604
4002,932,1605
4003,2361,1606
4004,1810,1606
4005,3531,1606
4006,1812,1607
4007,2623,1607
4008,2232,1608
4009,796,1608
4010,2147,1608
4011,3083,1608
4012,1477,1609
4013,2174,1609
4014,4535,1609
4015,4462,1610
4016,2231,1610
4017,3080,1610
4018,4722,1610
4019,1636,1611
4020,2060,1612
4021,2838,1613
4022,1957,1613
4023,4244,1613
4024,2215,1613
4025,4030,1614
4026,4134,1614
4027,4572,1614
4028,3271,1614
4029,2314,1615
4030,2437,1615
4031,3277,1615
4032,3522,1615
4033,1960,1616
4034,3009,1616
4035,2640,1616
4036,93,1617
4037,1194,1618
4038,4598,1618
4039,1930,1618
4040,2924,1618
4041,3374,1619
4042,2940,1619
4043,2767,1619
4044,3551,1620
4045,886,1620
4046,1564,1621
4047,1861,1621
4048,4281,1621
4049,1314,1621
4050,2353,1622
4051,4651,1622
4052,2390,1623
4053,1581,1623
4054,2833,1623
4055,2861,1624
4056,1266,1624
4057,2821,1625
4058,2765,1626
4059,124,1627
4060,1146,1627
4061,678,1627
4062,3763,1628
4063,2835,1628
4064,4704,1628
4065,668,1628
4066,4931,1629
4067,3742,1629
4068,3602,1630
4069,2362,1630
4070,1790,1630
4071,4413,1631
4072,2781,1631
4073,1795,1631
4074,3012,1632
4075,4401,1633
4076,4392,1634
4077,786,1635
4078,2735,1635
4079,2051,1635
4080,4081,1636
4081,3244,1636
4082,1516,1637
4083,853,1638
4084,4394,1638
4085,4777,1638
4086,331,1639
4087,3824,1640
4088,1763,1640
4089,4232,1640
4090,2655,1640
4091,4779,1641
4092,1069,1641
4093,1523,1641
4094,2954,1641
4095,3841,1642
4096,3380,1642
4097,4473,1642
4098,2720,1642
4099,427,1643
4100,839,1643
4101,2231,1643
4102,4647,1643
4103,2846,1644
4104,1297,1645
4105,4874,1646
4106,263,1646
4107,869,1647
4108,1478,1647
4109,726,1647
4110,729,1647
4111,826,1648
4112,371,1648
4113,3991,1648
4114,1722,1648
4115,1402,1649
4116,1670,1649
4117,978,1649
4118,3579,1650
4119,4936,1650
4120,2059,1650
4121,2376,1650
4122,4809,1651
4123,4371,1652
4124,3887,1652
4125,2828,1652
4126,2696,1652
4127,890,1653
4128,2995,1653
4129,2901,1653
4130,373,1654
4131,3767,1655
4132,3451,1655
4133,67,1655
4134,3493,1655
4135,1145,1656
4136,1013,1657
4137,4011,1657
4138,3840,1658
4139,3394,1658
4140,3868,1659
4141,3565,1660
4142,2130,1660
4143,3116,1660
4144,3960,1660
4145,3702,1661
4146,2493,1661
4147,445,1661
4148,4066,1661
4149,2085,1662
4150,2523,1662
4151,1226,1663
4152,365,1664
4153,4482,1664
4154,3964,1664
4155,3244,1664
4156,889,1665
4157,4371,1665
4158,1911,1665
4159,4713,1665
4160,284,1666
4161,1622,1667
4162,1966,1667
4163,297,1667
4164,977,1668
4165,4001,1668
4166,678,1669
4167,311,1669
4168,1388,1669
4169,1387,1669
4170,4510,1670
4171,2420,1670
4172,4341,1671
4173,2607,1671
4174,1899,1672
4175,2431,1672
4176,4415,1673
4177,3037,1673
4178,1040,1674
4179,4872,1674
4180,4891,1674
4181,3076,1674
4182,1678,1675
4183,2186,1675
4184,3457,1675
4185,730,1675
4186,2790,1676
4187,1557,1676
4188,388,1676
4189,1988,1677
4190,2529,1677
4191,3985,1678
4192,3729,1678
4193,2181,1678
4194,3610,1679
4195,2358,1679
4196,1419,1679
4197,2120,1679
4198,261,1680
4199,3283,1680
4200,4718,1680
4201,616,1681
4202,3982,1681
4203,639,1681
4204,4946,1681
4205,1449,1682
4206,3621,1683
4207,1835,1683
4208,4346,1684
4209,1010,1685
4210,655,1685
4211,147,1685
4212,2939,1685
4213,4330,1686
4214,1669,1686
4215,676,1686
4216,1238,1687
4217,4611,1687
4218,3929,1688
4219,4573,1688
4220,4305,1688
4221,584,1688
4222,4236,1689
4223,4651,1689
4224,4456,1689
4225,4652,1690
4226,1773,1691
4227,1890,1691
4228,4265,1691
4229,4795,1691
4230,4643,1692
4231,2845,1692
4232,1975,1692
4233,2859,1693
4234,1946,1693
4235,528,1694
4236,2173,1695
4237,27,1695
4238,3575,1696
4239,616,1696
4240,164,1696
4241,4799,1696
4242,1595,1697
4243,1604,1697
4244,1510,1697
4245,1755,1698
4246,175,1698
4247,3087,1698
4248,2008,1698
4249,1719,1699
4250,2864,1699
4251,2004,1699
4252,223,1700
4253,1532,1700
4254,2626,1701
4255,4370,1702
4256,3268,1702
4257,955,1702
4258,3188,1702
4259,2259,1703
4260,2957,1703
4261,301,1703
4262,928,1704
4263,1309,1705
4264,3719,1705
4265,2919,1705
4266,4693,1705
4267,1053,1706
4268,4232,1706
4269,38,1706
4270,4336,1706
4271,2332,1707
4272,1684,1708
4273,2397,1709
4274,2088,1709
4275,4395,1710
4276,250,1711
4277,3792,1711
4278,2370,1711
4279,4386,1711
4280,1861,1712
4281,3413,1712
4282,3825,1712
4283,1109,1712
4284,353,1713
4285,1863,1713
4286,2952,1713
4287,1374,1714
4288,1082,1714
4289,2820,1715
4290,1144,1715
4291,92,1716
4292,1828,1716
4293,612,1717
4294,1322,1717
4295,470,1717
4296,3837,1718
4297,2327,1718
4298,1454,1719
4299,2079,1719
4300,667,1719
4301,497,1720
4302,180,1720
4303,4645,1721
4304,2376,1721
4305,2316,1722
4306,2791,1723
4307,3741,1723
4308,3052,1723
4309,3849,1724
4310,1278,1724
4311,1437,1724
4312,4761,1725
4313,4030,1725
4314,799,1726
4315,1377,1726
4316,4424,1726
4317,2860,1726
4318,4029,1727
4319,397,1727
4320,99,1727
4321,1325,1728
4322,1590,1728
4323,2692,1728
4324,1951,1728
4325,4282,1729
4326,2971,1730
4327,999,1730
4328,3284,1730
4329,1983,1730
4330,3833,1731
4331,96,1731
4332,4467,1731
4333,1689,1731
4334,3074,1732
4335,4893,1732
4336,2315,1732
4337,4647,1733
4338,4842,1733
4339,2253,1733
4340,680,1734
4341,3700,1734
4342,3687,1734
4343,641,1734
4344,2407,1735
4345,473,1736
4346,2670,1736
4347,1537,1737
4348,1686,1737
4349,1586,1738
4350,2694,1738
4351,3206,1738
4352,1903,1739
4353,3641,1740
4354,882,1740
4355,3497,1740
4356,3374,1741
4357,222,1742
4358,234,1742
4359,997,1743
4360,4078,1743
4361,2450,1743
4362,1575,1744
4363,2716,1744
4364,304,1744
4365,1416,1744
4366,1474,1745
4367,736,1745
4368,4817,1745
4369,3258,1745
4370,331,1746
4371,3617,1746
4372,3601,1746
4373,4345,1746
4374,487,1747
4375,465,1747
4376,3038,1747
4377,1351,1748
4378,2172,1749
4379,1452,1749
4380,4830,1749
4381,4786,1750
4382,2610,1750
4383,4436,1750
4384,1254,1750
4385,1670,1751
4386,24,1751
4387,1165,1751
4388,2448,1752
4389,3138,1753
4390,4580,1753
4391,1981,1753
4392,241,1753
4393,2085,1754
4394,3776,1754
4395,2897,1755
4396,2733,1755
4397,3404,1755
4398,2423,1755
4399,2967,1756
4400,1642,1757
4401,2938,1757
4402,460,1757
4403,1558,1757
4404,2082,1758
4405,203,1759
4406,2039,1760
4407,2613,1760
4408,2462,1761
4409,584,1762
4410,250,1763
4411,2799,1763
4412,2370,1764
4413,3740,1765
4414,1423,1765
4415,3685,1765
4416,2514,1765
4417,4728,1766
4418,1915,1766
4419,1024,1767
4420,222,1768
4421,3397,1769
4422,3772,1770
4423,4218,1770
4424,4212,1771
4425,260,1772
4426,539,1773
4427,2347,1773
4428,4553,1774
4429,2342,1774
4430,3126,1774
4431,1109,1774
4432,259,1775
4433,4966,1775
4434,1721,1775
4435,3297,1776
4436,4026,1776
4437,2739,1776
4438,2181,1777
4439,1880,1777
4440,532,1778
4441,1206,1779
4442,655,1779
4443,770,1779
4444,3557,1780
4445,1575,1780
4446,3830,1780
4447,1086,1781
4448,3409,1781
4449,3028,1781
4450,486,1781
4451,886,1782
4452,3518,1782
4453,515,1782
4454,141,1782
4455,4766,1783
4456,1676,1783
4457,4147,1784
4458,671,1784
4459,4677,1784
4460,3878,1784
4461,186,1785
4462,1504,1786
4463,1124,1786
4464,3441,1786
4465,2023,1787
4466,4870,1787
4467,3622,1787
4468,3344,1788
4469,1064,1788
4470,2299,1788
4471,1042,1789
4472,1728,1789
4473,4470,1789
4474,2005,1790
4475,4038,1791
4476,874,1791
4477,2060,1791
4478,3315,1791
4479,2677,1792
4480,3820,1792
4481,4146,1792
4482,814,1792
4483,4553,1793
4484,1789,1793
4485,3546,1793
4486,3420,1794
4487,886,1794
4488,1530,1795
4489,1406,1795
4490,3939,1795
4491,3803,1795
4492,1062,1796
4493,1496,1796
4494,4864,1797
4495,3593,1798
4496,1144,1798
4497,2366,1798
4498,314,1798
4499,3029,1799
4500,347,1800
4501,3710,1800
4502,894,1801
4503,2845,1802
4504,1782,1803
4505,188,1803
4506,2928,1804
4507,3461,1804
4508,903,1805
4509,2876,1805
4510,3966,1806
4511,1489,1806
4512,2148,1806
4513,3511,1807
4514,2333,1807
4515,4975,1808
4516,3889,1809
4517,3429,1809
4518,4457,1810
4519,4068,1810
4520,3089,1811
4521,1708,1811
4522,4848,1811
4523,2576,1811
4524,4163,1812
4525,1407,1812
4526,3271,1813
4527,2995,1814
4528,1526,1814
4529,3842,1815
4530,1200,1815
4531,136,1815
4532,1688,1816
4533,4021,1816
4534,739,1817
4535,2510,1817
4536,887,1817
4537,340,1818
4538,933,1819
4539,1399,1819
4540,2203,1819
4541,1171,1819
4542,120,1820
4543,2657,1821
4544,2343,1822
4545,3869,1823
4546,4721,1823
4547,3453,1823
4548,2934,1824
4549,3750,1824
4550,440,1824
4551,2021,1824
4552,4595,1825
4553,4592,1825
4554,4985,1825
4555,1077,1826
4556,1454,1826
4557,2846,1826
4558,1266,1827
4559,267,1828
4560,2448,1828
4561,3501,1828
4562,47,1829
4563,1049,1829
4564,1273,1829
4565,4595,1830
4566,3168,1831
4567,2448,1831
4568,1591,1831
4569,527,1831
4570,22,1832
4571,3552,1832
4572,222,1833
4573,2808,1834
4574,1822,1834
4575,3166,1834
4576,1956,1834
4577,1822,1835
4578,755,1835
4579,4885,1835
4580,4990,1836
4581,3154,1837
4582,2656,1837
4583,2009,1837
4584,1153,1838
4585,4754,1838
4586,4292,1838
4587,2888,1839
4588,3486,1839
4589,2066,1839
4590,1027,1839
4591,3960,1840
4592,3103,1840
4593,1715,1840
4594,4167,1841
4595,3655,1841
4596,2957,1842
4597,1136,1842
4598,1215,1842
4599,3946,1843
4600,4393,1843
4601,2055,1843
4602,1305,1843
4603,2904,1844
4604,1762,1844
4605,704,1845
4606,4241,1845
4607,2805,1846
4608,1107,1846
4609,2362,1846
4610,1050,1847
4611,3177,1847
4612,21,1848
4613,3137,1849
4614,2768,1849
4615,144,1849
4616,1165,1850
4617,1149,1851
4618,3920,1851
4619,1482,1851
4620,2683,1851
4621,4797,1852
4622,3097,1852
4623,1322,1853
4624,2090,1853
4625,1504,1853
4626,1290,1854
4627,993,1854
4628,3380,1855
4629,2961,1855
4630,3886,1855
4631,1363,1855
4632,2824,1856
4633,2297,1856
4634,1173,1857
4635,3124,1857
4636,225,1857
4637,4017,1857
4638,4606,1858
4639,2643,1858
4640,3522,1858
4641,1385,1858
4642,2589,1859
4643,3221,1859
4644,2510,1859
4645,3955,1860
4646,3679,1860
4647,3503,1860
4648,3492,1861
4649,2545,1862
4650,1005,1862
4651,4585,1862
4652,3666,1863
4653,2375,1863
4654,2175,1864
4655,155,1864
4656,2562,1865
4657,23,1865
4658,2560,1866
4659,3065,1867
4660,1219,1867
4661,2815,1867
4662,3229,1868
4663,2161,1868
4664,3062,1868
4665,4515,1868
4666,259,1869
4667,2451,1869
4668,805,1869
4669,4914,1869
4670,4786,1870
4671,4457,1870
4672,2811,1870
4673,1753,1871
4674,561,1871
4675,1311,1871
4676,3937,1872
4677,3543,1872
4678,2183,1873
4679,2179,1873
4680,3940,1873
4681,3930,1873
4682,4130,1874
4683,4855,1874
4684,917,1875
4685,2692,1875
4686,2580,1875
4687,2694,1876
4688,3989,1876
4689,4956,1876
4690,954,1876
4691,4256,1877
4692,3029,1878
4693,4199,1879
4694,190,1879
4695,4930,1879
4696,2686,1879
4697,1327,1880
4698,4273,1881
4699,2875,1881
4700,4822,1881
4701,3663,1881
4702,3479,1882
4703,3941,1882
4704,4057,1883
4705,3006,1883
4706,2082,1883
4707,2854,1884
4708,1526,1884
4709,4991,1884
4710,4362,1884
4711,4106,1885
4712,1228,1886
4713,4083,1886
4714,1735,1886
4715,182,1887
4716,1278,1888
4717,4700,1889
4718,3406,1889
4719,4078,1889
4720,4076,1890
4721,1167,1890
4722,950,1891
4723,664,1891
4724,1601,1892
4725,217,1893
4726,2472,1893
4727,8,1893
4728,2052,1893
4729,2478,1894
4730,17,1894
4731,2183,1894
4732,2987,1894
4733,4917,1895
4734,4764,1895
4735,1623,1895
4736,4241,1895
4737,3913,1896
4738,3998,1897
4739,4005,1898
4740,928,1899
4741,2125,1899
4742,808,1899
4743,321,1900
4744,3143,1900
4745,773,1900
4746,716,1901
4747,2060,1901
4748,1068,1901
4749,2927,1901
4750,4348,1902
4751,3735,1902
4752,1207,1902
4753,1928,1903
4754,3866,1903
4755,1338,1903
4756,2870,1903
4757,2158,1904
4758,3785,1904
4759,4349,1905
4760,22,1905
4761,3712,1906
4762,1761,1906
4763,4555,1906
4764,2069,1906
4765,629,1907
4766,2886,1907
4767,643,1907
4768,4339,1908
4769,1983,1908
4770,437,1908
4771,1579,1909
4772,3888,1909
4773,2149,1909
4774,2375,1909
4775,2881,1910
4776,3498,1910
4777,1882,1911
4778,4491,1912
4779,2514,1912
4780,3922,1912
4781,3944,1912
4782,2865,1913
4783,1732,1914
4784,4733,1914
4785,38,1914
4786,4977,1915
4787,377,1915
4788,1323,1915
4789,1843,1916
4790,1720,1916
4791,3375,1917
4792,959,1918
4793,4709,1918
4794,3672,1919
4795,3746,1919
4796,1887,1919
4797,2130,1920
4798,1453,1920
4799,894,1920
4800,2548,1920
4801,2004,1921
4802,25,1921
4803,1833,1921
4804,2399,1921
4805,1736,1922
4806,854,1922
4807,1486,1922
4808,3675,1922
4809,4451,1923
4810,1548,1924
4811,4933,1924
4812,3972,1925
4813,203,1925
4814,2757,1925
4815,4676,1926
4816,3641,1926
4817,1687,1927
4818,1663,1928
4819,1136,1928
4820,2308,1929
4821,3510,1929
4822,2677,1929
4823,3160,1929
4824,393,1930
4825,735,1931
4826,2036,1931
4827,665,1931
4828,2717,1932
4829,3539,1932
4830,3785,1932
4831,3018,1933
4832,806,1933
4833,72,1933
4834,2043,1933
4835,1076,1934
4836,4851,1934
4837,2609,1935
4838,765,1935
4839,359,1935
4840,3383,1935
4841,2666,1936
4842,2885,1936
4843,1257,1937
4844,3534,1938
4845,145,1938
4846,3802,1939
4847,1289,1939
4848,144,1939
4849,2709,1939
4850,733,1940
4851,2536,1941
4852,2737,1942
4853,2389,1942
4854,3944,1943
4855,4869,1943
4856,3356,1943
4857,44,1943
4858,1475,1944
4859,910,1945
4860,2717,1945
4861,1244,1945
4862,120,1945
4863,3175,1946
4864,4826,1947
4865,2616,1947
4866,815,1948
4867,3827,1948
4868,4817,1948
4869,1899,1949
4870,3511,1950
4871,4124,1950
4872,2281,1950
4873,5000,1951
4874,1823,1951
4875,2435,1951
4876,278,1951
4877,1069,1952
4878,3669,1953
4879,4777,1953
4880,4979,1953
4881,4608,1953
4882,1894,1954
4883,3923,1954
4884,2733,1954
4885,1557,1955
4886,528,1956
4887,1965,1957
4888,371,1957
4889,775,1957
4890,4818,1958
4891,3884,1958
4892,418,1959
4893,3133,1960
4894,1837,1960
4895,2562,1960
4896,4025,1960
4897,1180,1961
4898,1008,1962
4899,3845,1962
4900,1823,1962
4901,910,1962
4902,4918,1963
4903,4504,1963
4904,4230,1963
4905,3494,1963
4906,4540,1964
4907,4797,1964
4908,3768,1964
4909,141,1964
4910,3669,1965
4911,780,1966
4912,2659,1967
4913,3636,1968
4914,3816,1968
4915,3413,1968
4916,3161,1968
4917,3561,1969
4918,3489,1970
4919,2337,1971
4920,3888,1972
4921,1543,1972
4922,4367,1972
4923,3106,1973
4924,1601,1974
4925,4202,1974
4926,977,1974
4927,2668,1975
4928,386,1975
4929,477,1975
4930,4992,1975
4931,1037,1976
4932,3473,1976
4933,3105,1976
4934,4127,1977
4935,2542,1977
4936,2042,1978
4937,678,1978
4938,3439,1978
4939,129,1979
4940,4172,1979
4941,1533,1979
4942,429,1980
4943,640,1980
4944,2699,1981
4945,985,1981
4946,3134,1981
4947,1242,1981
4948,4021,1982
4949,1920,1983
4950,4190,1983
4951,3949,1984
4952,1916,1984
4953,4648,1984
4954,3045,1984
4955,4382,1985
4956,2403,1985
4957,2924,1986
4958,4114,1987
4959,3174,1987
4960,1546,1987
4961,2350,1987
4962,4997,1988
4963,4540,1989
4964,2208,1990
4965,1139,1990
4966,3604,1990
4967,2611,1990
4968,3771,1991
4969,3376,1991
4970,3878,1992
4971,46,1993
4972,4375,1993
4973,2002,1993
4974,2250,1994
4975,1190,1995
4976,2238,1995
4977,1542,1995
4978,906,1995
4979,2567,1996
4980,4590,1996
4981,3302,1996
4982,3867,1997
4983,2944,1997
4984,1084,1997
4985,2278,1997
4986,64,1998
4987,1624,1999
4988,4833,1999
4989,1994,2000
4990,1974,2000
4991,1188,2000
4992,3043,2000
4993,3877,2001
4994,2984,2002
4995,3193,2002
4996,1338,2003
4997,3256,2003
4998,4269,2003
4999,1111,2003
5000,145,2004
5001,3673,2004
5002,513,2004
5003,3243,2004
5004,401,2005
5005,3838,2005
5006,2707,2006
5007,960,2006
5008,1485,2006
5009,4567,2007
5010,3471,2007
5011,1171,2007
5012,3379,2007
5013,1698,2008
5014,3512,2008
5015,3217,2009
5016,2739,2009
5017,3134,2009
5018,3287,2010
5019,2004,2010
5020,4802,2010
5021,1236,2010
5022,4653,2011
5023,1003,2011
5024,2683,2012
5025,4328,2012
5026,3895,2012
5027,3463,2012
5028,930,2013
5029,3046,2014
5030,4773,2014
5031,1391,2015
5032,2317,2015
5033,4168,2015
5034,1255,2015
5035,2149,2016
5036,3584,2017
5037,4194,2017
5038,2735,2018
5039,1910,2019
5040,4595,2019
5041,1583,2020
5042,80,2021
5043,3273,2022
5044,4504,2022
5045,4336,2022
5046,3407,2023
5047,2945,2023
5048,4078,2023
5049,990,2023
5050,3636,2024
5051,1401,2024
5052,70,2025
5053,319,2025
5054,28,2026
5055,3376,2027
5056,746,2028
5057,246,2028
5058,4247,2028
5059,4352,2029
5060,2246,2029
5061,4274,2030
5062,3180,2031
5063,4179,2032
5064,3129,2032
5065,3741,2033
5066,510,2034
5067,3471,2034
5068,2282,2034
5069,1669,2035
5070,4692,2035
5071,2689,2036
5072,4629,2036
5073,2082,2036
5074,3562,2037
5075,4834,2038
5076,3300,2039
5077,4631,2040
5078,2618,2041
5079,2961,2041
5080,2805,2041
5081,3964,2041
5082,3975,2042
5083,4826,2042
5084,1075,2042
5085,3720,2042
5086,1095,2043
5087,2815,2043
5088,3386,2043
5089,4993,2043
5090,3390,2044
5091,3596,2044
5092,4298,2045
5093,1387,2046
5094,191,2046
5095,2433,2046
5096,3144,2046
5097,2345,2047
5098,4927,2047
5099,3498,2047
5100,1578,2048
5101,2460,2049
5102,107,2049
5103,3202,2049
5104,1803,2049
5105,830,2050
5106,2659,2051
5107,3414,2051
5108,1864,2051
5109,4291,2051
5110,2378,2052
5111,3532,2052
5112,1244,2052
5113,395,2053
5114,4708,2053
5115,3363,2054
5116,2462,2054
5117,253,2054
5118,4405,2054
5119,3704,2055
5120,977,2055
5121,1643,2055
5122,2689,2055
5123,3065,2056
5124,933,2056
5125,1779,2057
5126,4084,2057
5127,1199,2058
5128,215,2058
5129,1280,2059
5130,1413,2059
5131,3315,2059
5132,3137,2060
5133,1071,2060
5134,3207,2061
5135,4370,2061
5136,1118,2061
5137,3684,2061
5138,2489,2062
5139,1269,2062
5140,2069,2062
5141,1230,2063
5142,1047,2063
5143,793,2063
5144,2769,2063
5145,1355,2064
5146,1486,2064
5147,2021,2064
5148,4955,2065
5149,928,2065
5150,3491,2065
5151,967,2066
5152,4721,2066
5153,2959,2066
5154,1618,2067
5155,4884,2067
5156,1484,2067
5157,3384,2068
5158,2536,2069
5159,1285,2069
5160,2393,2069
5161,4504,2069
5162,4333,2070
